experimentId;instanceName;studyRegion;averageDemand;shareCustomersInTollZones;cUCC;cToll;tollType;sumTotalCost;sumUCCCost;qUsageUCC;numUCCUsage;uCCUsagePercent;numTrucksInTollArea;numMediumTrucks;numLargeTrucks;sumTollCost;numTollAreaTruckEntries
1484;milan_10-40-1-2_tw_60_d480_q_1_5;Milan;1.5;20;8;5;per_entrance;1013.16644;0;0;0;0;2;4;0;15;3
1485;milan_10-40-1-2_tw_60_d480_q_1_5;Milan;1.5;20;8;0;none;996.24502;0;0;0;0;4;4;0;0;4
1486;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;10;10;per_day;1033.49302;0;0;0;0;2;4;0;20;7
1487;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;10;15;per_day;1043.49302;0;0;0;0;2;4;0;30;7
1488;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;10;20;per_day;1053.49302;0;0;0;0;2;4;0;40;7
1489;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;10;5;per_day;1023.49302;0;0;0;0;2;4;0;10;7
1490;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;10;10;per_entrance;1060.43302;0;0;0;0;3;4;0;30;3
1491;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;10;15;per_entrance;1075.43302;0;0;0;0;3;4;0;45;3
1492;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;10;20;per_entrance;1090.43302;0;0;0;0;3;4;0;60;3
1493;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;10;5;per_entrance;1045.43302;0;0;0;0;3;4;0;15;3
1494;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;10;0;none;1012.8598;0;0;0;0;3;4;0;0;8
1495;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;2;10;per_day;988.51372;30;15;10;100;0;4;0;0;0
1496;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;2;15;per_day;988.51372;30;15;10;100;0;4;0;0;0
1497;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;2;20;per_day;988.51372;30;15;10;100;0;4;0;0;0
1498;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;2;5;per_day;988.51372;30;15;10;100;0;4;0;0;0
1499;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;2;10;per_entrance;988.51372;30;15;10;100;0;4;0;0;0
1500;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;2;15;per_entrance;988.51372;30;15;10;100;0;4;0;0;0
1501;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;2;20;per_entrance;988.51372;30;15;10;100;0;4;0;0;0
1502;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;2;5;per_entrance;988.51372;30;15;10;100;0;4;0;0;0
1503;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;2;0;none;984.66574;20;10;8;80;2;4;0;0;6
1504;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;4;10;per_day;1018.51372;60;15;10;100;0;4;0;0;0
1505;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;4;15;per_day;1018.51372;60;15;10;100;0;4;0;0;0
1506;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;4;20;per_day;1018.51372;60;15;10;100;0;4;0;0;0
1507;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;4;5;per_day;1012.91736;24;6;6;60;2;4;0;10;6
1508;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;4;10;per_entrance;1018.51372;60;15;10;100;0;4;0;0;0
1509;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;4;15;per_entrance;1018.51372;60;15;10;100;0;4;0;0;0
1510;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;4;20;per_entrance;1018.51372;60;15;10;100;0;4;0;0;0
1511;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;4;5;per_entrance;1018.51372;60;15;10;100;0;4;0;0;0
1512;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;4;0;none;1002.91736;24;6;6;60;2;4;0;0;6
1513;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;6;10;per_day;1031.58022;30;5;5;50;1;4;0;10;6
1514;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;6;15;per_day;1036.58022;30;5;5;50;1;4;0;15;6
1515;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;6;20;per_day;1041.58022;30;5;5;50;1;4;0;20;6
1516;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;6;5;per_day;1023.49302;0;0;0;0;2;4;0;10;7
1517;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;6;10;per_entrance;1046.55596;36;6;6;60;2;4;0;20;2
1518;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;6;15;per_entrance;1048.51372;90;15;10;100;0;4;0;0;0
1519;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;6;20;per_entrance;1048.51372;90;15;10;100;0;4;0;0;0
1520;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;6;5;per_entrance;1036.55596;36;6;6;60;2;4;0;10;2
1521;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;6;0;none;1012.8598;0;0;0;0;3;4;0;0;8
1522;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;8;10;per_day;1033.49302;0;0;0;0;2;4;0;20;7
1523;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;8;15;per_day;1043.49302;0;0;0;0;2;4;0;30;7
1524;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;8;20;per_day;1051.58022;40;5;5;50;1;4;0;20;6
1525;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;8;5;per_day;1023.49302;0;0;0;0;2;4;0;10;7
1526;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;8;10;per_entrance;1058.55596;48;6;6;60;2;4;0;20;2
1527;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;8;15;per_entrance;1068.55596;48;6;6;60;2;4;0;30;2
1528;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;8;20;per_entrance;1078.51372;120;15;10;100;0;4;0;0;0
1529;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;8;5;per_entrance;1045.43302;0;0;0;0;3;4;0;15;3
1530;milan_10-40-1-3_tw_60_d480_q_1_5;Milan;1.5;20;8;0;none;1012.8598;0;0;0;0;3;4;0;0;8
1531;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;10;10;per_day;1028.60048;0;0;0;0;2;4;0;20;4
1532;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;10;15;per_day;1036.64854;40;4;4;40;1;4;0;15;4
1533;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;10;20;per_day;1041.64854;40;4;4;40;1;4;0;20;4
1534;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;10;5;per_day;1018.60048;0;0;0;0;2;4;0;10;4
1535;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;10;10;per_entrance;1044.21498;10;1;1;10;2;4;0;20;2
1536;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;10;15;per_entrance;1049.91852;30;3;3;30;1;4;0;15;1
1537;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;10;20;per_entrance;1054.91852;30;3;3;30;1;4;0;20;1
1538;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;10;5;per_entrance;1028.60048;0;0;0;0;2;4;0;20;4
1539;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;10;0;none;1005.75526;0;0;0;0;4;4;0;0;8
1540;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;2;10;per_day;989.00782;30;15;10;100;0;4;0;0;0
1541;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;2;15;per_day;989.00782;30;15;10;100;0;4;0;0;0
1542;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;2;20;per_day;989.00782;30;15;10;100;0;4;0;0;0
1543;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;2;5;per_day;985.90332;14;7;6;60;1;4;0;5;3
1544;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;2;10;per_entrance;989.00782;30;15;10;100;0;4;0;0;0
1545;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;2;15;per_entrance;989.00782;30;15;10;100;0;4;0;0;0
1546;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;2;20;per_entrance;989.00782;30;15;10;100;0;4;0;0;0
1547;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;2;5;per_entrance;989.00782;30;15;10;100;0;4;0;0;0
1548;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;2;0;none;980.54128;18;9;7;70;3;4;0;0;5
1549;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;4;10;per_day;1004.90332;28;7;6;60;1;4;0;10;3
1550;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;4;15;per_day;1009.90332;28;7;6;60;1;4;0;15;3
1551;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;4;20;per_day;1014.90332;28;7;6;60;1;4;0;20;3
1552;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;4;5;per_day;999.90332;28;7;6;60;1;4;0;5;3
1553;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;4;10;per_entrance;1010.97638;28;7;6;60;1;4;0;10;1
1554;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;4;15;per_entrance;1015.97638;28;7;6;60;1;4;0;15;1
1555;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;4;20;per_entrance;1019.00782;60;15;10;100;0;4;0;0;0
1556;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;4;5;per_entrance;1005.97638;28;7;6;60;1;4;0;5;1
1557;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;4;0;none;994.80092;28;7;6;60;2;4;0;0;4
1558;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;6;10;per_day;1015.64854;24;4;4;40;1;4;0;10;4
1559;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;6;15;per_day;1020.64854;24;4;4;40;1;4;0;15;4
1560;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;6;20;per_day;1025.64854;24;4;4;40;1;4;0;20;4
1561;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;6;5;per_day;1010.64854;24;4;4;40;1;4;0;5;4
1562;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;6;10;per_entrance;1024.4595;36;6;5;50;1;4;0;10;1
1563;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;6;15;per_entrance;1029.4595;36;6;5;50;1;4;0;15;1
1564;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;6;20;per_entrance;1034.4595;36;6;5;50;1;4;0;20;1
1565;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;6;5;per_entrance;1019.4595;36;6;5;50;1;4;0;5;1
1566;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;6;0;none;1005.64854;24;4;4;40;1;4;0;0;4
1567;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;8;10;per_day;1023.64854;32;4;4;40;1;4;0;10;4
1568;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;8;15;per_day;1028.64854;32;4;4;40;1;4;0;15;4
1569;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;8;20;per_day;1033.64854;32;4;4;40;1;4;0;20;4
1570;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;8;5;per_day;1018.60048;0;0;0;0;2;4;0;10;4
1571;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;8;10;per_entrance;1036.4595;48;6;5;50;1;4;0;10;1
1572;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;8;15;per_entrance;1041.4595;48;6;5;50;1;4;0;15;1
1573;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;8;20;per_entrance;1046.4595;48;6;5;50;1;4;0;20;1
1574;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;8;5;per_entrance;1028.60048;0;0;0;0;2;4;0;20;4
1575;milan_10-40-1-4_tw_60_d480_q_1_5;Milan;1.5;20;8;0;none;1005.75526;0;0;0;0;4;4;0;0;8
1576;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;10;10;per_day;1027.74934;0;0;0;0;2;4;0;20;5
1577;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;10;15;per_day;1037.74934;0;0;0;0;2;4;0;30;5
1578;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;10;20;per_day;1047.74934;0;0;0;0;2;4;0;40;5
1579;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;10;5;per_day;1017.74934;0;0;0;0;2;4;0;10;5
1580;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;10;10;per_entrance;1040.10122;0;0;0;0;2;4;0;30;3
1581;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;10;15;per_entrance;1050.88776;0;0;0;0;2;4;0;30;2
1582;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;10;20;per_entrance;1060.88776;0;0;0;0;2;4;0;40;2
1583;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;10;5;per_entrance;1025.10122;0;0;0;0;2;4;0;15;3
1584;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;10;0;none;1007.4305;0;0;0;0;4;4;0;0;8
1585;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;2;10;per_day;964.3102;30;15;10;100;0;4;0;0;0
1586;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;2;15;per_day;964.3102;30;15;10;100;0;4;0;0;0
1587;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;2;20;per_day;964.3102;30;15;10;100;0;4;0;0;0
1588;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;2;5;per_day;964.3102;30;15;10;100;0;4;0;0;0
1589;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;2;10;per_entrance;964.3102;30;15;10;100;0;4;0;0;0
1590;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;2;15;per_entrance;964.3102;30;15;10;100;0;4;0;0;0
1591;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;2;20;per_entrance;964.3102;30;15;10;100;0;4;0;0;0
1592;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;2;5;per_entrance;964.3102;30;15;10;100;0;4;0;0;0
1593;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;2;0;none;961.39168;30;15;10;100;4;4;0;0;9
1594;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;4;10;per_day;994.3102;60;15;10;100;0;4;0;0;0
1595;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;4;15;per_day;994.3102;60;15;10;100;0;4;0;0;0
1596;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;4;20;per_day;994.3102;60;15;10;100;0;4;0;0;0
1597;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;4;5;per_day;994.3102;60;15;10;100;0;4;0;0;0
1598;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;4;10;per_entrance;994.3102;60;15;10;100;0;4;0;0;0
1599;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;4;15;per_entrance;994.3102;60;15;10;100;0;4;0;0;0
1600;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;4;20;per_entrance;994.3102;60;15;10;100;0;4;0;0;0
1601;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;4;5;per_entrance;994.3102;60;15;10;100;0;4;0;0;0
1602;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;4;0;none;989.8612;32;8;7;70;1;4;0;0;6
1603;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;6;10;per_day;1015.8612;48;8;7;70;1;4;0;10;6
1604;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;6;15;per_day;1020.8612;48;8;7;70;1;4;0;15;6
1605;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;6;20;per_day;1024.3102;90;15;10;100;0;4;0;0;0
1606;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;6;5;per_day;1010.8612;48;8;7;70;1;4;0;5;6
1607;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;6;10;per_entrance;1024.11286;48;8;7;70;1;4;0;10;1
1608;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;6;15;per_entrance;1024.3102;90;15;10;100;0;4;0;0;0
1609;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;6;20;per_entrance;1024.3102;90;15;10;100;0;4;0;0;0
1610;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;6;5;per_entrance;1019.11286;48;8;7;70;1;4;0;5;1
1611;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;6;0;none;1005.14698;36;6;6;60;3;4;0;0;9
1612;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;8;10;per_day;1027.74934;0;0;0;0;2;4;0;20;5
1613;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;8;15;per_day;1034.42608;48;6;6;60;1;4;0;15;3
1614;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;8;20;per_day;1039.42608;48;6;6;60;1;4;0;20;3
1615;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;8;5;per_day;1017.74934;0;0;0;0;2;4;0;10;5
1616;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;8;10;per_entrance;1038.1506;56;7;6;60;1;4;0;10;1
1617;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;8;15;per_entrance;1043.1506;56;7;6;60;1;4;0;15;1
1618;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;8;20;per_entrance;1048.1506;56;7;6;60;1;4;0;20;1
1619;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;8;5;per_entrance;1025.10122;0;0;0;0;2;4;0;15;3
1620;milan_10-40-1-5_tw_60_d480_q_1_5;Milan;1.5;20;8;0;none;1007.4305;0;0;0;0;4;4;0;0;8
1621;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;10;10;per_day;1070.79596;0;0;0;0;2;4;0;20;5
1622;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;10;15;per_day;1080.79596;0;0;0;0;2;4;0;30;5
1623;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;10;20;per_day;1090.19582;20;2;2;20;1;4;0;20;2
1624;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;10;5;per_day;1060.79596;0;0;0;0;2;4;0;10;5
1625;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;10;10;per_entrance;1082.55412;0;0;0;0;2;4;0;20;2
1626;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;10;15;per_entrance;1092.55412;0;0;0;0;2;4;0;30;2
1627;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;10;20;per_entrance;1100.6056;60;6;6;60;1;4;0;20;1
1628;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;10;5;per_entrance;1072.55412;0;0;0;0;2;4;0;10;2
1629;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;10;0;none;1050.44496;0;0;0;0;4;4;0;0;7
1630;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;2;10;per_day;1028.70644;18;9;8;80;1;4;0;10;2
1631;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;2;15;per_day;1030.20966;30;15;10;100;0;4;0;0;0
1632;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;2;20;per_day;1030.20966;30;15;10;100;0;4;0;0;0
1633;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;2;5;per_day;1023.70644;18;9;8;80;1;4;0;5;2
1634;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;2;10;per_entrance;1030.20966;30;15;10;100;0;4;0;0;0
1635;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;2;15;per_entrance;1030.20966;30;15;10;100;0;4;0;0;0
1636;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;2;20;per_entrance;1030.20966;30;15;10;100;0;4;0;0;0
1637;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;2;5;per_entrance;1028.70644;18;9;8;80;1;4;0;10;2
1638;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;2;0;none;1015.73592;18;9;8;80;3;4;0;0;6
1639;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;4;10;per_day;1046.70644;36;9;8;80;1;4;0;10;2
1640;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;4;15;per_day;1051.70644;36;9;8;80;1;4;0;15;2
1641;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;4;20;per_day;1056.70644;36;9;8;80;1;4;0;20;2
1642;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;4;5;per_day;1041.70644;36;9;8;80;1;4;0;5;2
1643;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;4;10;per_entrance;1052.08514;36;9;8;80;1;4;0;10;1
1644;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;4;15;per_entrance;1057.08514;36;9;8;80;1;4;0;15;1
1645;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;4;20;per_entrance;1060.20966;60;15;10;100;0;4;0;0;0
1646;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;4;5;per_entrance;1046.70644;36;9;8;80;1;4;0;10;2
1647;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;4;0;none;1033.73592;36;9;8;80;3;4;0;0;6
1648;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;6;10;per_day;1058.9553;36;6;6;60;1;4;0;10;5
1649;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;6;15;per_day;1063.9553;36;6;6;60;1;4;0;15;5
1650;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;6;20;per_day;1068.9553;36;6;6;60;1;4;0;20;5
1651;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;6;5;per_day;1053.9553;36;6;6;60;1;4;0;5;5
1652;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;6;10;per_entrance;1066.6056;36;6;6;60;1;4;0;10;1
1653;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;6;15;per_entrance;1071.6056;36;6;6;60;1;4;0;15;1
1654;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;6;20;per_entrance;1076.6056;36;6;6;60;1;4;0;20;1
1655;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;6;5;per_entrance;1061.6056;36;6;6;60;1;4;0;5;1
1656;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;6;0;none;1047.9545;36;6;6;60;3;4;0;0;9
1657;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;8;10;per_day;1070.79596;0;0;0;0;2;4;0;20;5
1658;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;8;15;per_day;1075.9553;48;6;6;60;1;4;0;15;5
1659;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;8;20;per_day;1080.9553;48;6;6;60;1;4;0;20;5
1660;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;8;5;per_day;1060.79596;0;0;0;0;2;4;0;10;5
1661;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;8;10;per_entrance;1078.6056;48;6;6;60;1;4;0;10;1
1662;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;8;15;per_entrance;1083.6056;48;6;6;60;1;4;0;15;1
1663;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;8;20;per_entrance;1088.6056;48;6;6;60;1;4;0;20;1
1664;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;8;5;per_entrance;1072.55412;0;0;0;0;2;4;0;10;2
1665;milan_10-40-1-6_tw_60_d480_q_1_5;Milan;1.5;20;8;0;none;1050.44496;0;0;0;0;4;4;0;0;7
1666;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;10;10;per_day;1041.57602;0;0;0;0;2;4;0;20;5
1667;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;10;15;per_day;1051.57602;0;0;0;0;2;4;0;30;5
1668;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;10;20;per_day;1061.57602;0;0;0;0;2;4;0;40;5
1669;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;10;5;per_day;1031.57602;0;0;0;0;2;4;0;10;5
1670;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;10;10;per_entrance;1052.94292;0;0;0;0;2;4;0;20;2
1671;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;10;15;per_entrance;1062.94292;0;0;0;0;2;4;0;30;2
1672;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;10;20;per_entrance;1072.94292;0;0;0;0;2;4;0;40;2
1673;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;10;5;per_entrance;1039.54514;0;0;0;0;2;4;0;15;3
1674;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;10;0;none;1021.46406;0;0;0;0;3;4;0;0;5
1675;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;2;10;per_day;990.91732;28;14;9;90;1;4;0;10;1
1676;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;2;15;per_day;995.91732;28;14;9;90;1;4;0;15;1
1677;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;2;20;per_day;999.8464;30;15;10;100;0;4;0;0;0
1678;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;2;5;per_day;985.91732;28;14;9;90;1;4;0;5;1
1679;milan_10-40-1-7_tw_60_d480_q_1_5;Milan;1.5;20;2;10;per_entrance;990.91732;28;14;9;90;1;4;0;10;1
